BudgetBookVersion	AnalysisGroup	HeadNumber	RevenueDescription	BudgetYear	DataVersion	DataValue
1998/99	FEES, PERMITS & LICENCES	12	WHARFAGE	1996/97	ACTUAL	678
1998/99	FEES, PERMITS & LICENCES	12	WHARFAGE	1997/98	ORIGINAL	700
1998/99	FEES, PERMITS & LICENCES	12	WHARFAGE	1997/98	REVISED	800
1998/99	FEES, PERMITS & LICENCES	12	WHARFAGE	1998/99	ESTIMATE	800
1998/99	FEES, PERMITS & LICENCES	13	POST OFFICE	1996/97	ACTUAL	8164
1998/99	FEES, PERMITS & LICENCES	13	POST OFFICE	1997/98	ORIGINAL	9150
1998/99	FEES, PERMITS & LICENCES	13	POST OFFICE	1997/98	REVISED	8811
1998/99	FEES, PERMITS & LICENCES	13	POST OFFICE	1998/99	ESTIMATE	8998
1998/99	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	1996/97	ACTUAL	4872
1998/99	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	1997/98	ORIGINAL	4851
1998/99	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	1997/98	REVISED	5051
1998/99	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	1998/99	ESTIMATE	5215
1998/99	FEES, PERMITS & LICENCES	30	FERRY SERVICES	1996/97	ACTUAL	1181
1998/99	FEES, PERMITS & LICENCES	30	FERRY SERVICES	1997/98	ORIGINAL	1578
1998/99	FEES, PERMITS & LICENCES	30	FERRY SERVICES	1997/98	REVISED	1400
1998/99	FEES, PERMITS & LICENCES	30	FERRY SERVICES	1998/99	ESTIMATE	1400
1998/99	FEES, PERMITS & LICENCES	30	REGISTRATION OF SHIPPING	1996/97	ACTUAL	988
1998/99	FEES, PERMITS & LICENCES	30	REGISTRATION OF SHIPPING	1997/98	ORIGINAL	790
1998/99	FEES, PERMITS & LICENCES	30	REGISTRATION OF SHIPPING	1997/98	REVISED	1660
1998/99	FEES, PERMITS & LICENCES	30	REGISTRATION OF SHIPPING	1998/99	ESTIMATE	965
1998/99	FEES, PERMITS & LICENCES	30	SERVICES TO SEABORNE SHIPPING	1996/97	ACTUAL	2756
1998/99	FEES, PERMITS & LICENCES	30	SERVICES TO SEABORNE SHIPPING	1997/98	ORIGINAL	2601
1998/99	FEES, PERMITS & LICENCES	30	SERVICES TO SEABORNE SHIPPING	1997/98	REVISED	2612
1998/99	FEES, PERMITS & LICENCES	30	SERVICES TO SEABORNE SHIPPING	1998/99	ESTIMATE	2808
1998/99	FEES, PERMITS & LICENCES	31	AIR TERMINAL AND AVIATION	1996/97	ACTUAL	6817
1998/99	FEES, PERMITS & LICENCES	31	AIR TERMINAL AND AVIATION	1997/98	ORIGINAL	7316
1998/99	FEES, PERMITS & LICENCES	31	AIR TERMINAL AND AVIATION	1997/98	REVISED	6656
1998/99	FEES, PERMITS & LICENCES	31	AIR TERMINAL AND AVIATION	1998/99	ESTIMATE	7270
1998/99	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	1996/97	ACTUAL	15300
1998/99	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	1997/98	ORIGINAL	17409
1998/99	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	1997/98	REVISED	17297
1998/99	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	1998/99	ESTIMATE	17456
1998/99	FEES, PERMITS & LICENCES	35	BUS REVENUES	1996/97	ACTUAL	5177
1998/99	FEES, PERMITS & LICENCES	35	BUS REVENUES	1997/98	ORIGINAL	5610
1998/99	FEES, PERMITS & LICENCES	35	BUS REVENUES	1997/98	REVISED	5910
1998/99	FEES, PERMITS & LICENCES	35	BUS REVENUES	1998/99	ESTIMATE	5970
1998/99	FEES, PERMITS & LICENCES	36	SOLID WASTE	1996/97	ACTUAL	1524
1998/99	FEES, PERMITS & LICENCES	36	SOLID WASTE	1997/98	ORIGINAL	1190
1998/99	FEES, PERMITS & LICENCES	36	SOLID WASTE	1997/98	REVISED	1250
1998/99	FEES, PERMITS & LICENCES	36	SOLID WASTE	1998/99	ESTIMATE	1250
1998/99	FEES, PERMITS & LICENCES	36	RENTALS	1996/97	ACTUAL	1474
1998/99	FEES, PERMITS & LICENCES	36	RENTALS	1997/98	ORIGINAL	1365
1998/99	FEES, PERMITS & LICENCES	36	RENTALS	1997/98	REVISED	1765
1998/99	FEES, PERMITS & LICENCES	36	RENTALS	1998/99	ESTIMATE	1909
1998/99	FEES, PERMITS & LICENCES	36	GOLF COURSES	1996/97	ACTUAL	5514
1998/99	FEES, PERMITS & LICENCES	36	GOLF COURSES	1997/98	ORIGINAL	5623
1998/99	FEES, PERMITS & LICENCES	36	GOLF COURSES	1997/98	REVISED	5833
1998/99	FEES, PERMITS & LICENCES	36	GOLF COURSES	1998/99	ESTIMATE	1320
1998/99	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	1996/97	ACTUAL	28470
1998/99	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	1997/98	ORIGINAL	30963
1998/99	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	1997/98	REVISED	30943
1998/99	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	1998/99	ESTIMATE	32700
1998/99	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	1996/97	ACTUAL	1971
1998/99	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	1997/98	ORIGINAL	1850
1998/99	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	1997/98	REVISED	2000
1998/99	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	1998/99	ESTIMATE	2212
1998/99	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	1996/97	ACTUAL	2634
1998/99	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	1997/98	ORIGINAL	2700
1998/99	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	1997/98	REVISED	2700
1998/99	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	1998/99	ESTIMATE	2700
1998/99	FEES, PERMITS & LICENCES	39	INSURANCE FEES	1996/97	ACTUAL	2352
1998/99	FEES, PERMITS & LICENCES	39	INSURANCE FEES	1997/98	ORIGINAL	2424
1998/99	FEES, PERMITS & LICENCES	39	INSURANCE FEES	1997/98	REVISED	2455
1998/99	FEES, PERMITS & LICENCES	39	INSURANCE FEES	1998/99	ESTIMATE	2610
1998/99	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	1996/97	ACTUAL	6481
1998/99	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	1997/98	ORIGINAL	7000
1998/99	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	1997/98	REVISED	7000
1998/99	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	1998/99	ESTIMATE	7000
1998/99	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	1996/97	ACTUAL	1870
1998/99	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	1997/98	ORIGINAL	1700
1998/99	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	1997/98	REVISED	1700
1998/99	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	1998/99	ESTIMATE	1910
1998/99	OTHER RECEIPTS	03	INTEREST ON DEPOSIT	1996/97	ACTUAL	614
1998/99	OTHER RECEIPTS	03	INTEREST ON DEPOSIT	1997/98	ORIGINAL	1000
1998/99	OTHER RECEIPTS	03	INTEREST ON DEPOSIT	1997/98	REVISED	300
1998/99	OTHER RECEIPTS	03	INTEREST ON DEPOSIT	1998/99	ESTIMATE	700
1998/99	OTHER RECEIPTS	03	FINES AND FORFEITURES	1996/97	ACTUAL	3089
1998/99	OTHER RECEIPTS	03	FINES AND FORFEITURES	1997/98	ORIGINAL	3535
1998/99	OTHER RECEIPTS	03	FINES AND FORFEITURES	1997/98	REVISED	3478
1998/99	OTHER RECEIPTS	03	FINES AND FORFEITURES	1998/99	ESTIMATE	3478
1998/99	OTHER RECEIPTS	11	BERMUDA MONETARY AUTHORITY	1996/97	ACTUAL	627
1998/99	OTHER RECEIPTS	11	BERMUDA MONETARY AUTHORITY	1997/98	ORIGINAL	750
1998/99	OTHER RECEIPTS	11	BERMUDA MONETARY AUTHORITY	1997/98	REVISED	800
1998/99	OTHER RECEIPTS	11	BERMUDA MONETARY AUTHORITY	1998/99	ESTIMATE	800
1998/99	OTHER RECEIPTS	0	OTHER REVENUE	1996/97	ACTUAL	11829
1998/99	OTHER RECEIPTS	0	OTHER REVENUE	1997/98	ORIGINAL	9439
1998/99	OTHER RECEIPTS	0	OTHER REVENUE	1997/98	REVISED	9821
1998/99	OTHER RECEIPTS	0	OTHER REVENUE	1998/99	ESTIMATE	10726
1999/00	TAXES & DUTIES	11	PASSENGER TAXES	1997/98	ACTUAL	21380
1999/00	TAXES & DUTIES	11	PASSENGER TAXES	1998/99	ORIGINAL	22195
1999/00	TAXES & DUTIES	11	PASSENGER TAXES	1998/99	REVISED	22195
1999/00	TAXES & DUTIES	11	PASSENGER TAXES	1999/00	ESTIMATE	22200
1999/00	TAXES & DUTIES	11	STAMP DUTIES	1997/98	ACTUAL	21213
1999/00	TAXES & DUTIES	11	STAMP DUTIES	1998/99	ORIGINAL	20778
1999/00	TAXES & DUTIES	11	STAMP DUTIES	1998/99	REVISED	20778
1999/00	TAXES & DUTIES	11	STAMP DUTIES	1999/00	ESTIMATE	22189
1999/00	TAXES & DUTIES	12	CUSTOMS DUTY	1997/98	ACTUAL	150542
1999/00	TAXES & DUTIES	12	CUSTOMS DUTY	1998/99	ORIGINAL	152060
1999/00	TAXES & DUTIES	12	CUSTOMS DUTY	1998/99	REVISED	159020
1999/00	TAXES & DUTIES	12	CUSTOMS DUTY	1999/00	ESTIMATE	164595
1999/00	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	1997/98	ACTUAL	13553
1999/00	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	1998/99	ORIGINAL	7526
1999/00	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	1998/99	REVISED	10026
1999/00	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	1999/00	ESTIMATE	10031
1999/00	TAXES & DUTIES	29	TIMESHARING TAX	1997/98	ACTUAL	262
1999/00	TAXES & DUTIES	29	TIMESHARING TAX	1998/99	ORIGINAL	300
1999/00	TAXES & DUTIES	29	TIMESHARING TAX	1998/99	REVISED	320
1999/00	TAXES & DUTIES	29	TIMESHARING TAX	1999/00	ESTIMATE	320
1999/00	TAXES & DUTIES	38	BETTING TAX	1997/98	ACTUAL	1863
1999/00	TAXES & DUTIES	38	BETTING TAX	1998/99	ORIGINAL	1500
1999/00	TAXES & DUTIES	38	BETTING TAX	1998/99	REVISED	1500
1999/00	TAXES & DUTIES	38	BETTING TAX	1999/00	ESTIMATE	1500
1999/00	TAXES & DUTIES	38	LAND TAX	1997/98	ACTUAL	25918
1999/00	TAXES & DUTIES	38	LAND TAX	1998/99	ORIGINAL	27000
1999/00	TAXES & DUTIES	38	LAND TAX	1998/99	REVISED	27000
1999/00	TAXES & DUTIES	38	LAND TAX	1999/00	ESTIMATE	27000
1999/00	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	1997/98	ACTUAL	3087
1999/00	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	1998/99	ORIGINAL	3000
1999/00	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	1998/99	REVISED	3300
1999/00	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	1999/00	ESTIMATE	3500
1999/00	TAXES & DUTIES	38	PAYROLL TAX	1997/98	ACTUAL	137831
1999/00	TAXES & DUTIES	38	PAYROLL TAX	1998/99	ORIGINAL	141000
1999/00	TAXES & DUTIES	38	PAYROLL TAX	1998/99	REVISED	150000
1999/00	TAXES & DUTIES	38	PAYROLL TAX	1999/00	ESTIMATE	155000
1999/00	TAXES & DUTIES	38	HOTEL OCCUPANCY	1997/98	ACTUAL	13056
1999/00	TAXES & DUTIES	38	HOTEL OCCUPANCY	1998/99	ORIGINAL	13400
1999/00	TAXES & DUTIES	38	HOTEL OCCUPANCY	1998/99	REVISED	13100
1999/00	TAXES & DUTIES	38	HOTEL OCCUPANCY	1999/00	ESTIMATE	13400
1999/00	TAXES & DUTIES	38	CORPORATE SERVICE TAX	1997/98	ACTUAL	1869
1999/00	TAXES & DUTIES	38	CORPORATE SERVICE TAX	1998/99	ORIGINAL	2000
1999/00	TAXES & DUTIES	38	CORPORATE SERVICE TAX	1998/99	REVISED	2000
1999/00	TAXES & DUTIES	38	CORPORATE SERVICE TAX	1999/00	ESTIMATE	2000
1999/00	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	1997/98	ACTUAL	352
1999/00	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	1998/99	ORIGINAL	400
1999/00	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	1998/99	REVISED	350
1999/00	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	1999/00	ESTIMATE	350
1999/00	FEES, PERMITS & LICENCES	12	WHARFAGE	1997/98	ACTUAL	893
1999/00	FEES, PERMITS & LICENCES	12	WHARFAGE	1998/99	ORIGINAL	800
1999/00	FEES, PERMITS & LICENCES	12	WHARFAGE	1998/99	REVISED	900
1999/00	FEES, PERMITS & LICENCES	12	WHARFAGE	1999/00	ESTIMATE	932
1999/00	FEES, PERMITS & LICENCES	13	POST OFFICE	1997/98	ACTUAL	8250
1999/00	FEES, PERMITS & LICENCES	13	POST OFFICE	1998/99	ORIGINAL	8998
1999/00	FEES, PERMITS & LICENCES	13	POST OFFICE	1998/99	REVISED	8566
1999/00	FEES, PERMITS & LICENCES	13	POST OFFICE	1999/00	ESTIMATE	8589
1999/00	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	1997/98	ACTUAL	5270
1999/00	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	1998/99	ORIGINAL	5215
1999/00	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	1998/99	REVISED	5612
1999/00	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	1999/00	ESTIMATE	5629
1999/00	FEES, PERMITS & LICENCES	30	FERRY SERVICES	1997/98	ACTUAL	1198
1999/00	FEES, PERMITS & LICENCES	30	FERRY SERVICES	1998/99	ORIGINAL	1400
1999/00	FEES, PERMITS & LICENCES	30	FERRY SERVICES	1998/99	REVISED	1200
1999/00	FEES, PERMITS & LICENCES	30	FERRY SERVICES	1999/00	ESTIMATE	1300
1999/00	FEES, PERMITS & LICENCES	30	REGISTRATION OF SHIPPING	1997/98	ACTUAL	1423
1999/00	FEES, PERMITS & LICENCES	30	REGISTRATION OF SHIPPING	1998/99	ORIGINAL	965
1999/00	FEES, PERMITS & LICENCES	30	REGISTRATION OF SHIPPING	1998/99	REVISED	1200
1999/00	FEES, PERMITS & LICENCES	30	REGISTRATION OF SHIPPING	1999/00	ESTIMATE	1200
1999/00	FEES, PERMITS & LICENCES	30	SERVICES TO SEABORNE SHIPPING	1997/98	ACTUAL	2270
1999/00	FEES, PERMITS & LICENCES	30	SERVICES TO SEABORNE SHIPPING	1998/99	ORIGINAL	2808
1999/00	FEES, PERMITS & LICENCES	30	SERVICES TO SEABORNE SHIPPING	1998/99	REVISED	2808
1999/00	FEES, PERMITS & LICENCES	30	SERVICES TO SEABORNE SHIPPING	1999/00	ESTIMATE	2791
1999/00	FEES, PERMITS & LICENCES	31	AIR TERMINAL AND AVIATION	1997/98	ACTUAL	6753
1999/00	FEES, PERMITS & LICENCES	31	AIR TERMINAL AND AVIATION	1998/99	ORIGINAL	7270
1999/00	FEES, PERMITS & LICENCES	31	AIR TERMINAL AND AVIATION	1998/99	REVISED	7013
1999/00	FEES, PERMITS & LICENCES	31	AIR TERMINAL AND AVIATION	1999/00	ESTIMATE	7383
1999/00	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	1997/98	ACTUAL	16643
1999/00	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	1998/99	ORIGINAL	17456
1999/00	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	1998/99	REVISED	17429
1999/00	FEES, PERMITS & LICENCES	34	VEHICLE LICENCES AND REGISTRATION	1999/00	ESTIMATE	19414
1999/00	FEES, PERMITS & LICENCES	35	BUS REVENUES	1997/98	ACTUAL	5776
1999/00	FEES, PERMITS & LICENCES	35	BUS REVENUES	1998/99	ORIGINAL	5970
1999/00	FEES, PERMITS & LICENCES	35	BUS REVENUES	1998/99	REVISED	6070
1999/00	FEES, PERMITS & LICENCES	35	BUS REVENUES	1999/00	ESTIMATE	6300
1999/00	FEES, PERMITS & LICENCES	36	SOLID WASTE	1997/98	ACTUAL	2302
1999/00	FEES, PERMITS & LICENCES	36	SOLID WASTE	1998/99	ORIGINAL	1250
1999/00	FEES, PERMITS & LICENCES	36	SOLID WASTE	1998/99	REVISED	1750
1999/00	FEES, PERMITS & LICENCES	36	SOLID WASTE	1999/00	ESTIMATE	1700
1999/00	FEES, PERMITS & LICENCES	36	RENTALS	1997/98	ACTUAL	1680
1999/00	FEES, PERMITS & LICENCES	36	RENTALS	1998/99	ORIGINAL	1909
1999/00	FEES, PERMITS & LICENCES	36	RENTALS	1998/99	REVISED	1905
1999/00	FEES, PERMITS & LICENCES	36	RENTALS	1999/00	ESTIMATE	1977
1999/00	FEES, PERMITS & LICENCES	36	GOLF COURSES	1997/98	ACTUAL	5810
1999/00	FEES, PERMITS & LICENCES	36	GOLF COURSES	1998/99	ORIGINAL	1320
1999/00	FEES, PERMITS & LICENCES	36	GOLF COURSES	1998/99	REVISED	1320
1999/00	FEES, PERMITS & LICENCES	36	GOLF COURSES	1999/00	ESTIMATE	1500
1999/00	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	1997/98	ACTUAL	32335
1999/00	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	1998/99	ORIGINAL	32700
1999/00	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	1998/99	REVISED	33314
1999/00	FEES, PERMITS & LICENCES	39	COMPANIES - INTERNATIONAL	1999/00	ESTIMATE	34825
1999/00	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	1997/98	ACTUAL	2038
1999/00	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	1998/99	ORIGINAL	2212
1999/00	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	1998/99	REVISED	2212
1999/00	FEES, PERMITS & LICENCES	39	COMPANIES LOCAL	1999/00	ESTIMATE	2212
1999/00	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	1997/98	ACTUAL	2631
1999/00	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	1998/99	ORIGINAL	2700
1999/00	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	1998/99	REVISED	2700
1999/00	FEES, PERMITS & LICENCES	39	COMPANIES LICENCES	1999/00	ESTIMATE	2700
1999/00	FEES, PERMITS & LICENCES	39	INSURANCE FEES	1997/98	ACTUAL	2359
1999/00	FEES, PERMITS & LICENCES	39	INSURANCE FEES	1998/99	ORIGINAL	2610
1999/00	FEES, PERMITS & LICENCES	39	INSURANCE FEES	1998/99	REVISED	2620
1999/00	FEES, PERMITS & LICENCES	39	INSURANCE FEES	1999/00	ESTIMATE	2720
1999/00	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	1997/98	ACTUAL	6036
1999/00	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	1998/99	ORIGINAL	7000
1999/00	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	1998/99	REVISED	7000
1999/00	FEES, PERMITS & LICENCES	46	TELECOMMUNICATIONS RECEIPTS	1999/00	ESTIMATE	6500
1999/00	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	1997/98	ACTUAL	1476
1999/00	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	1998/99	ORIGINAL	1910
1999/00	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	1998/99	REVISED	1910
1999/00	FEES, PERMITS & LICENCES	57	AIRCRAFT REGISTRATION	1999/00	ESTIMATE	2104
1999/00	OTHER RECEIPTS	03	INTEREST ON DEPOSIT	1997/98	ACTUAL	1780
1999/00	OTHER RECEIPTS	03	INTEREST ON DEPOSIT	1998/99	ORIGINAL	700
1999/00	OTHER RECEIPTS	03	INTEREST ON DEPOSIT	1998/99	REVISED	700
1999/00	OTHER RECEIPTS	03	INTEREST ON DEPOSIT	1999/00	ESTIMATE	1000
1999/00	OTHER RECEIPTS	03	FINES AND FORFEITURES	1997/98	ACTUAL	4392
1999/00	OTHER RECEIPTS	03	FINES AND FORFEITURES	1998/99	ORIGINAL	3478
1999/00	OTHER RECEIPTS	03	FINES AND FORFEITURES	1998/99	REVISED	3478
1999/00	OTHER RECEIPTS	03	FINES AND FORFEITURES	1999/00	ESTIMATE	3635
1999/00	OTHER RECEIPTS	11	BERMUDA MONETARY AUTHORITY	1997/98	ACTUAL	1169
1999/00	OTHER RECEIPTS	11	BERMUDA MONETARY AUTHORITY	1998/99	ORIGINAL	800
1999/00	OTHER RECEIPTS	11	BERMUDA MONETARY AUTHORITY	1998/99	REVISED	800
1999/00	OTHER RECEIPTS	11	BERMUDA MONETARY AUTHORITY	1999/00	ESTIMATE	0
1999/00	OTHER RECEIPTS	0	OTHER REVENUE	1997/98	ACTUAL	14120
1999/00	OTHER RECEIPTS	0	OTHER REVENUE	1998/99	ORIGINAL	10726
1999/00	OTHER RECEIPTS	0	OTHER REVENUE	1998/99	REVISED	11249
1999/00	OTHER RECEIPTS	0	OTHER REVENUE	1999/00	ESTIMATE	15143
2000/01	TAXES & DUTIES	12	CUSTOMS DUTY	1998/99	ACTUAL	166307
2000/01	TAXES & DUTIES	12	CUSTOMS DUTY	1999/00	ORIGINAL	164595
2000/01	TAXES & DUTIES	12	CUSTOMS DUTY	1999/00	REVISED	167776
2000/01	TAXES & DUTIES	12	CUSTOMS DUTY	2000/01	ESTIMATE	174000
2000/01	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	1998/99	ACTUAL	11264
2000/01	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	1999/00	ORIGINAL	10031
2000/01	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	1999/00	REVISED	9031
2000/01	TAXES & DUTIES	27	SALE OF LAND TO NON-BERMUDIANS	2000/01	ESTIMATE	9031
2000/01	TAXES & DUTIES	29	TIMESHARING TAX	1998/99	ACTUAL	171
2000/01	TAXES & DUTIES	29	TIMESHARING TAX	1999/00	ORIGINAL	320
2000/01	TAXES & DUTIES	29	TIMESHARING TAX	1999/00	REVISED	320
2000/01	TAXES & DUTIES	29	TIMESHARING TAX	2000/01	ESTIMATE	320
2000/01	TAXES & DUTIES	38	PASSENGER TAXES	1998/99	ACTUAL	21655
2000/01	TAXES & DUTIES	38	PASSENGER TAXES	1999/00	ORIGINAL	22200
2000/01	TAXES & DUTIES	38	PASSENGER TAXES	1999/00	REVISED	25200
2000/01	TAXES & DUTIES	38	PASSENGER TAXES	2000/01	ESTIMATE	26500
2000/01	TAXES & DUTIES	38	STAMP DUTIES	1998/99	ACTUAL	21195
2000/01	TAXES & DUTIES	38	STAMP DUTIES	1999/00	ORIGINAL	22189
2000/01	TAXES & DUTIES	38	STAMP DUTIES	1999/00	REVISED	26298
2000/01	TAXES & DUTIES	38	STAMP DUTIES	2000/01	ESTIMATE	29198
2000/01	TAXES & DUTIES	38	BETTING TAX	1998/99	ACTUAL	1430
2000/01	TAXES & DUTIES	38	BETTING TAX	1999/00	ORIGINAL	1500
2000/01	TAXES & DUTIES	38	BETTING TAX	1999/00	REVISED	1500
2000/01	TAXES & DUTIES	38	BETTING TAX	2000/01	ESTIMATE	1500
2000/01	TAXES & DUTIES	38	LAND TAX	1998/99	ACTUAL	26041
2000/01	TAXES & DUTIES	38	LAND TAX	1999/00	ORIGINAL	27000
2000/01	TAXES & DUTIES	38	LAND TAX	1999/00	REVISED	31000
2000/01	TAXES & DUTIES	38	LAND TAX	2000/01	ESTIMATE	35500
2000/01	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	1998/99	ACTUAL	3097
2000/01	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	1999/00	ORIGINAL	3500
2000/01	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	1999/00	REVISED	3500
2000/01	TAXES & DUTIES	38	FOREIGN CURRENCY PURCHASE TAX	2000/01	ESTIMATE	3500
2000/01	TAXES & DUTIES	38	PAYROLL TAX	1998/99	ACTUAL	149270
2000/01	TAXES & DUTIES	38	PAYROLL TAX	1999/00	ORIGINAL	155000
2000/01	TAXES & DUTIES	38	PAYROLL TAX	1999/00	REVISED	159000
2000/01	TAXES & DUTIES	38	PAYROLL TAX	2000/01	ESTIMATE	163800
2000/01	TAXES & DUTIES	38	HOTEL OCCUPANCY	1998/99	ACTUAL	13177
2000/01	TAXES & DUTIES	38	HOTEL OCCUPANCY	1999/00	ORIGINAL	13400
2000/01	TAXES & DUTIES	38	HOTEL OCCUPANCY	1999/00	REVISED	12700
2000/01	TAXES & DUTIES	38	HOTEL OCCUPANCY	2000/01	ESTIMATE	11600
2000/01	TAXES & DUTIES	38	CORPORATE SERVICE TAX	1998/99	ACTUAL	1985
2000/01	TAXES & DUTIES	38	CORPORATE SERVICE TAX	1999/00	ORIGINAL	2000
2000/01	TAXES & DUTIES	38	CORPORATE SERVICE TAX	1999/00	REVISED	2000
2000/01	TAXES & DUTIES	38	CORPORATE SERVICE TAX	2000/01	ESTIMATE	2000
2000/01	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	1998/99	ACTUAL	348
2000/01	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	1999/00	ORIGINAL	350
2000/01	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	1999/00	REVISED	360
2000/01	FEES, PERMITS & LICENCES	03	LIQUOR LICENCES	2000/01	ESTIMATE	360
2000/01	FEES, PERMITS & LICENCES	12	WHARFAGE	1998/99	ACTUAL	944
2000/01	FEES, PERMITS & LICENCES	12	WHARFAGE	1999/00	ORIGINAL	932
2000/01	FEES, PERMITS & LICENCES	12	WHARFAGE	1999/00	REVISED	932
2000/01	FEES, PERMITS & LICENCES	12	WHARFAGE	2000/01	ESTIMATE	932
2000/01	FEES, PERMITS & LICENCES	13	POST OFFICE	1998/99	ACTUAL	8321
2000/01	FEES, PERMITS & LICENCES	13	POST OFFICE	1999/00	ORIGINAL	8589
2000/01	FEES, PERMITS & LICENCES	13	POST OFFICE	1999/00	REVISED	8106
2000/01	FEES, PERMITS & LICENCES	13	POST OFFICE	2000/01	ESTIMATE	8727
2000/01	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	1998/99	ACTUAL	5675
2000/01	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	1999/00	ORIGINAL	5629
2000/01	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	1999/00	REVISED	5629
2000/01	FEES, PERMITS & LICENCES	27	IMMIGRATION RECEIPTS	2000/01	ESTIMATE	5429
2000/01	FEES, PERMITS & LICENCES	30	FERRY SERVICES	1998/99	ACTUAL	1130
